amount,note,type_name,type_category
593,Примітка 7922,Оренда офісу,Інше
963,Примітка 7923,Мило,Оренда
-40,Примітка 7924,Оренда офісу,Канцелярія
697,Примітка 7925,Папір,Оренда
367,Примітка 7926,Мило,Їжа
352,Примітка 7927,Папір,Їжа
983,Примітка 7928,Кава,Канцелярія
-504,Примітка 7929,Хліб,Інше
-379,Примітка 7930,Кава,Інше
-453,Примітка 7931,Оренда офісу,Інше
-464,Примітка 7932,Папір,Канцелярія
391,Примітка 7933,Ручка,Їжа
861,Примітка 7934,Мило,Оренда
-750,Примітка 7935,Кава,Канцелярія
-125,Примітка 7936,Папір,Їжа
844,Примітка 7937,Папір,Їжа
-374,Примітка 7938,Хліб,Їжа
-561,Примітка 7939,Оренда офісу,Інше
86,Примітка 7940,Папір,Оренда
-802,Примітка 7941,Папір,Інше
948,Примітка 7942,Папір,Їжа
436,Примітка 7943,Ручка,Канцелярія
627,Примітка 7944,Оренда офісу,Їжа
710,Примітка 7945,Хліб,Канцелярія
112,Примітка 7946,Оренда офісу,Їжа
-832,Примітка 7947,Кава,Їжа
-34,Примітка 7948,Кава,Канцелярія
-548,Примітка 7949,Папір,Їжа
299,Примітка 7950,Хліб,Інше
541,Примітка 7951,Папір,Інше
213,Примітка 7952,Хліб,Їжа
910,Примітка 7953,Мило,Їжа
66,Примітка 7954,Мило,Їжа
-904,Примітка 7955,Папір,Їжа
-923,Примітка 7956,Оренда офісу,Їжа
346,Примітка 7957,Мило,Інше
-379,Примітка 7958,Кава,Інше
620,Примітка 7959,Кава,Їжа
961,Примітка 7960,Шафа,Оренда
-408,Примітка 7961,Шафа,Інше
-717,Примітка 7962,Оренда офісу,Інше
-553,Примітка 7963,Шафа,Їжа
-109,Примітка 7964,Ручка,Їжа
-151,Примітка 7965,Хліб,Канцелярія
641,Примітка 7966,Оренда офісу,Оренда
178,Примітка 7967,Мило,Їжа
395,Примітка 7968,Шафа,Канцелярія
394,Примітка 7969,Ручка,Інше
-127,Примітка 7970,Ручка,Їжа
290,Примітка 7971,Хліб,Оренда
779,Примітка 7972,Хліб,Інше
-422,Примітка 7973,Шафа,Оренда
808,Примітка 7974,Ручка,Оренда
243,Примітка 7975,Папір,Канцелярія
-297,Примітка 7976,Ручка,Інше
-922,Примітка 7977,Папір,Канцелярія
-42,Примітка 7978,Хліб,Канцелярія
52,Примітка 7979,Мило,Канцелярія
410,Примітка 7980,Шафа,Оренда
47,Примітка 7981,Ручка,Оренда
-497,Примітка 7982,Ручка,Канцелярія
760,Примітка 7983,Мило,Оренда
-570,Примітка 7984,Папір,Їжа
828,Примітка 7985,Папір,Їжа
380,Примітка 7986,Шафа,Канцелярія
-539,Примітка 7987,Оренда офісу,Їжа
594,Примітка 7988,Мило,Канцелярія
-60,Примітка 7989,Оренда офісу,Оренда
330,Примітка 7990,Оренда офісу,Оренда
658,Примітка 7991,Оренда офісу,Канцелярія
-264,Примітка 7992,Ручка,Оренда
-461,Примітка 7993,Оренда офісу,Канцелярія
382,Примітка 7994,Ручка,Канцелярія
-990,Примітка 7995,Мило,Інше
-254,Примітка 7996,Кава,Їжа
492,Примітка 7997,Шафа,Інше
899,Примітка 7998,Хліб,Оренда
-736,Примітка 7999,Кава,Канцелярія
-501,Примітка 8000,Ручка,Інше
-157,Примітка 8001,Ручка,Канцелярія
882,Примітка 8002,Шафа,Інше
358,Примітка 8003,Хліб,Оренда
-63,Примітка 8004,Хліб,Канцелярія
83,Примітка 8005,Шафа,Їжа
-84,Примітка 8006,Хліб,Інше
600,Примітка 8007,Ручка,Канцелярія
817,Примітка 8008,Хліб,Оренда
-899,Примітка 8009,Хліб,Інше
-289,Примітка 8010,Мило,Оренда
677,Примітка 8011,Хліб,Оренда
438,Примітка 8012,Мило,Їжа
222,Примітка 8013,Ручка,Оренда
960,Примітка 8014,Ручка,Канцелярія
879,Примітка 8015,Мило,Оренда
-453,Примітка 8016,Ручка,Канцелярія
-541,Примітка 8017,Оренда офісу,Інше
174,Примітка 8018,Шафа,Їжа
-776,Примітка 8019,Ручка,Оренда
996,Примітка 8020,Хліб,Оренда
-938,Примітка 8021,Кава,Канцелярія
-795,Примітка 8022,Ручка,Канцелярія
389,Примітка 8023,Мило,Інше
695,Примітка 8024,Мило,Оренда
-263,Примітка 8025,Кава,Оренда
-32,Примітка 8026,Кава,Канцелярія
764,Примітка 8027,Оренда офісу,Оренда
931,Примітка 8028,Кава,Їжа
-973,Примітка 8029,Оренда офісу,Оренда
640,Примітка 8030,Шафа,Оренда
-71,Примітка 8031,Ручка,Оренда
-538,Примітка 8032,Кава,Канцелярія
421,Примітка 8033,Хліб,Їжа
52,Примітка 8034,Оренда офісу,Їжа
-382,Примітка 8035,Кава,Оренда
-531,Примітка 8036,Оренда офісу,Їжа
-724,Примітка 8037,Оренда офісу,Інше
-220,Примітка 8038,Шафа,Інше
-990,Примітка 8039,Хліб,Оренда
58,Примітка 8040,Ручка,Інше
119,Примітка 8041,Папір,Інше
233,Примітка 8042,Хліб,Їжа
-68,Примітка 8043,Хліб,Оренда
817,Примітка 8044,Ручка,Їжа
-34,Примітка 8045,Ручка,Їжа
-280,Примітка 8046,Хліб,Канцелярія
320,Примітка 8047,Хліб,Оренда
-536,Примітка 8048,Хліб,Канцелярія
-110,Примітка 8049,Хліб,Оренда
-242,Примітка 8050,Шафа,Оренда
123,Примітка 8051,Шафа,Канцелярія
-603,Примітка 8052,Шафа,Їжа
809,Примітка 8053,Хліб,Канцелярія
416,Примітка 8054,Оренда офісу,Інше
387,Примітка 8055,Шафа,Канцелярія
602,Примітка 8056,Оренда офісу,Оренда
884,Примітка 8057,Ручка,Оренда
-319,Примітка 8058,Хліб,Інше
-581,Примітка 8059,Оренда офісу,Їжа
-608,Примітка 8060,Хліб,Канцелярія
-648,Примітка 8061,Папір,Їжа
-752,Примітка 8062,Шафа,Інше
-871,Примітка 8063,Кава,Канцелярія
794,Примітка 8064,Ручка,Канцелярія
-721,Примітка 8065,Мило,Оренда
-198,Примітка 8066,Ручка,Інше
78,Примітка 8067,Оренда офісу,Інше
742,Примітка 8068,Кава,Оренда
917,Примітка 8069,Оренда офісу,Канцелярія
523,Примітка 8070,Оренда офісу,Канцелярія
723,Примітка 8071,Шафа,Канцелярія
-249,Примітка 8072,Хліб,Канцелярія
-771,Примітка 8073,Хліб,Інше
-660,Примітка 8074,Папір,Оренда
-581,Примітка 8075,Папір,Інше
-835,Примітка 8076,Хліб,Їжа
-992,Примітка 8077,Папір,Інше
476,Примітка 8078,Кава,Оренда
976,Примітка 8079,Ручка,Інше
-304,Примітка 8080,Ручка,Інше
869,Примітка 8081,Хліб,Оренда
-740,Примітка 8082,Оренда офісу,Оренда
-166,Примітка 8083,Шафа,Інше
632,Примітка 8084,Ручка,Інше
-415,Примітка 8085,Шафа,Інше
191,Примітка 8086,Шафа,Інше
975,Примітка 8087,Мило,Інше
604,Примітка 8088,Шафа,Їжа
-423,Примітка 8089,Хліб,Інше
896,Примітка 8090,Шафа,Оренда
-26,Примітка 8091,Ручка,Їжа
468,Примітка 8092,Папір,Канцелярія
209,Примітка 8093,Мило,Канцелярія
-376,Примітка 8094,Оренда офісу,Оренда
-859,Примітка 8095,Хліб,Їжа
512,Примітка 8096,Мило,Оренда
413,Примітка 8097,Оренда офісу,Канцелярія
-416,Примітка 8098,Хліб,Інше
915,Примітка 8099,Шафа,Оренда
-909,Примітка 8100,Кава,Канцелярія
138,Примітка 8101,Оренда офісу,Канцелярія
605,Примітка 8102,Оренда офісу,Їжа
488,Примітка 8103,Шафа,Інше
555,Примітка 8104,Мило,Канцелярія
345,Примітка 8105,Хліб,Інше
-954,Примітка 8106,Ручка,Канцелярія
457,Примітка 8107,Кава,Їжа
676,Примітка 8108,Хліб,Оренда
742,Примітка 8109,Кава,Інше
-340,Примітка 8110,Оренда офісу,Їжа
706,Примітка 8111,Оренда офісу,Інше
-900,Примітка 8112,Оренда офісу,Їжа
231,Примітка 8113,Ручка,Оренда
373,Примітка 8114,Кава,Їжа
-463,Примітка 8115,Оренда офісу,Канцелярія
873,Примітка 8116,Шафа,Канцелярія
-743,Примітка 8117,Папір,Їжа
-158,Примітка 8118,Папір,Інше
-620,Примітка 8119,Ручка,Їжа
680,Примітка 8120,Оренда офісу,Їжа
-269,Примітка 8121,Папір,Їжа
-518,Примітка 8122,Хліб,Інше
621,Примітка 8123,Хліб,Оренда
-741,Примітка 8124,Кава,Канцелярія
-851,Примітка 8125,Кава,Їжа
-972,Примітка 8126,Ручка,Їжа
802,Примітка 8127,Хліб,Їжа
270,Примітка 8128,Оренда офісу,Канцелярія
744,Примітка 8129,Папір,Інше
606,Примітка 8130,Кава,Оренда
765,Примітка 8131,Хліб,Їжа
552,Примітка 8132,Папір,Оренда
54,Примітка 8133,Мило,Їжа
919,Примітка 8134,Папір,Інше
695,Примітка 8135,Мило,Їжа
781,Примітка 8136,Мило,Інше
-449,Примітка 8137,Папір,Оренда
